system,dataset,repeat,MAPE,MAE,RMSE
batlik,frisco.csv,11,0.033198006019536014,0.15181748101250114,0.19305055100702692
batlik,frisco.csv,12,0.032207784394293934,0.14810837651844347,0.189865738579778
batlik,frisco.csv,13,0.03135771823786983,0.14512226630738184,0.18220847978321936
batlik,frisco.csv,14,0.03515922005160844,0.15944777199074064,0.20542232922079376
batlik,frisco.csv,15,0.033332164550728814,0.15094302197586792,0.190217734532624
batlik,frisco.csv,16,0.03331606865826102,0.15147070622351175,0.19320140923611087
batlik,frisco.csv,17,0.03254026796545099,0.1479968750000001,0.1852623964494536
batlik,frisco.csv,18,0.032625023420308624,0.15063959943132776,0.19371700047736626
batlik,frisco.csv,19,0.032749632932286325,0.14988233449071023,0.18876895260644286
batlik,frisco.csv,20,0.03402419839677568,0.15483870193554333,0.1958989025259538
batlik,frisco.csv,21,0.03328489876897521,0.15519991364602054,0.19750301296610587
batlik,frisco.csv,22,0.03231055805479986,0.1493971411870313,0.18969032073301467
batlik,frisco.csv,23,0.032308001628567326,0.15092270060354793,0.1932433829687448
batlik,frisco.csv,24,0.031377893035189265,0.14408956308125537,0.18503262879470894
batlik,frisco.csv,25,0.031418751907312706,0.14410444836748376,0.18479387628639843
batlik,frisco.csv,26,0.03309074696492989,0.1529358072916665,0.19323861603411346
batlik,frisco.csv,27,0.03207604046985371,0.15078655513268385,0.19072283016908936
batlik,frisco.csv,28,0.0318473684086562,0.14980052083333298,0.18775240048768685
batlik,frisco.csv,29,0.03332516031691879,0.15393005760106176,0.19901007615573651
batlik,jelly.csv,0,0.029872534497476663,0.05483733874965431,0.09031164923203804
batlik,jelly.csv,1,0.02552294643016147,0.04660598958333352,0.07112421307048578
batlik,jelly.csv,2,0.02743630381141133,0.051420138888889015,0.08216321974472188
batlik,jelly.csv,3,0.025861930359239824,0.04614357638888898,0.07042345517080556
batlik,jelly.csv,4,0.029063760625825767,0.05759791666666668,0.1079227118239275
batlik,jelly.csv,5,0.026289614407161026,0.04698732638888899,0.07321036440694194
batlik,jelly.csv,6,0.025197274321573607,0.04423307291666675,0.06736989921554397
batlik,jelly.csv,7,0.027114929285744285,0.05070381944444473,0.086596120276113
batlik,jelly.csv,8,0.028026885534457906,0.05142482638888906,0.07709962310984786
batlik,jelly.csv,9,0.026589792288441924,0.05057977430555556,0.08194674928196906
batlik,jelly.csv,10,0.02859996518133664,0.05164166666666667,0.07792357779064306
batlik,jelly.csv,11,0.02751785107101119,0.05210798611111121,0.0931377848699771
batlik,jelly.csv,12,0.028619922381418708,0.05492612847222242,0.09333865207594447
batlik,jelly.csv,13,0.025669235467068643,0.04945772569444446,0.08576554516225707
batlik,jelly.csv,14,0.028944570746831457,0.05500078125000018,0.09467656008033813
batlik,jelly.csv,15,0.027145538241899386,0.047975520833333195,0.07444776511691074
batlik,jelly.csv,16,0.02694930917867903,0.05157248263888904,0.09498215217487344
